date,station,temperature,rainfall,sunshine,windspeed,wind_beaufort,gust,humidity,cloud,visibility,pressure,wind_direction,wind_cardinal,gust_direction,gust_cardinal
2015-06-18,Leuchars,11.5,NA,0,13,Moderate,25,83,8,3600,1016.9749999999999,270,W,290,WNW
2015-06-19,Leuchars,13.6,NA,2,8,Light,18,82,8,4600,1018.9291666666668,280,W,270,W
2015-06-20,Leuchars,14.6,NA,0.3,7,Light,18,94,7,4200,1016.5625000000001,250,WSW,270,W
2015-06-21,Leuchars,14.1,1,5.5,11,Moderate,26,91,7,3700,1009.1750000000001,270,W,250,WSW
2015-06-22,Leuchars,12.5,0.2,0.2,7,Light,22,96,8,4400,1010.3249999999998,260,W,20,NNE
2015-06-23,Leuchars,8.9,0.4,7.5,8,Light,18,100,5,3400,1017.3000000000002,110,ESE,110,ESE
2015-06-24,Leuchars,12.85,1.6,0,5,Light,12,94,8,2700,1017.2791666666666,110,ESE,130,SE
2015-06-25,Leuchars,14.5,3.2,0.6,4,Light,15,99,8,2000,1017.5374999999998,40,NE,210,SSW
2015-06-26,Leuchars,15.7,2.6,0.2,6,Light,17,99,7,2500,1011.8291666666668,160,SSE,200,SSW
2015-06-27,Leuchars,14.95,5.4,9.1,9,Light,21,95,5,3000,1013.8249999999999,260,W,270,W
2015-06-28,Leuchars,17.3,0.4,6.4,11,Moderate,31,99,5,2600,1010.7500000000001,270,W,240,WSW
2015-06-29,Leuchars,15.2,0.2,0.7,8,Light,26,96,7,3500,1017.1833333333333,250,WSW,260,W
2015-06-30,Leuchars,19.2,0,1.5,5,Light,17,93,7,2600,1015.8375000000001,220,SW,230,SW
2015-07-01,Leuchars,16.2,2.8,5.6,8,Light,21,99,4,800,1012.4833333333335,50,NE,100,E
2015-07-02,Leuchars,17.9,1.4,4.5,8,Light,21,100,5,2200,1014.5500000000002,260,W,250,WSW
2015-07-03,Leuchars,15.95,18.4,13.6,9,Light,22,100,2,2300,1024.0208333333337,110,ESE,110,ESE
2015-07-04,Leuchars,14.75,11.4,2.3,10,Light,26,100,6,900,1016.8416666666666,80,E,90,E
2015-07-05,Leuchars,14.8,0.4,5.1,6,Light,16,100,5,2200,1014.3416666666667,260,W,250,WSW
2015-07-06,Leuchars,16,9.6,7.6,9,Light,20,98,4,2900,1011.3250000000002,260,W,230,SW
2015-07-07,Leuchars,17.55,8.8,5.7,11,Moderate,24,100,7,3400,999.8083333333334,280,W,260,W
2015-07-08,Leuchars,13.75,NA,3.9,8,Light,21,84,6,4200,1008.4499999999997,360,N,360,N
2015-07-09,Leuchars,11.65,2.2,6.5,7,Light,17,91,5,4400,1019.9916666666667,250,WSW,280,W
2015-07-10,Leuchars,15.55,2.2,1.1,5,Light,18,96,7,3100,1015.6916666666666,120,ESE,200,SSW
2015-07-11,Leuchars,16.6,0.2,3.1,9,Light,25,98,7,3100,1010.025,250,WSW,260,W
2015-07-12,Leuchars,16.65,2.2,8.3,13,Moderate,26,96,6,4200,1008.9625,280,W,270,W
2015-07-13,Leuchars,13.85,NA,1.6,4,Light,12,98,7,3700,1010.7750000000001,70,ENE,250,WSW
2015-07-14,Leuchars,13.25,0.6,0.4,6,Light,16,100,8,3300,1016.0916666666667,90,E,100,E
2015-07-15,Leuchars,12.55,0.6,4.7,6,Light,15,100,6,3000,1019.2833333333334,360,N,60,ENE
2015-07-16,Leuchars,12.05,22.6,1,10,Light,24,99,8,2600,1018.7958333333332,110,ESE,110,ESE
2015-07-17,Leuchars,15.75,0.2,2.9,18,Fresh,41,99,7,2400,1004.5916666666667,230,SW,230,SW
2015-07-18,Leuchars,15.05,6.2,10.2,20,Fresh,43,99,5,3300,1004.2125,260,W,240,WSW
2015-07-19,Leuchars,14.25,1.8,0.9,5,Light,15,99,8,2800,1005.0249999999997,130,SE,240,WSW
2015-07-20,Leuchars,13,3,0.2,7,Light,19,100,7,2600,1004.475,130,SE,150,SSE
2015-07-21,Leuchars,15,0,1.7,12,Moderate,25,99,7,3800,1003.1333333333332,260,W,250,WSW
2015-07-22,Leuchars,12.2,NA,4.1,9,Light,23,94,5,3900,1010.4458333333336,250,WSW,270,W
2015-07-23,Leuchars,12.5,0.4,10.5,13,Moderate,31,97,4,4000,1010.6125000000001,250,WSW,250,WSW
2015-07-24,Leuchars,12.5,NA,5.4,7,Light,23,95,4,3600,1012.2666666666668,270,W,200,SSW
2015-07-25,Leuchars,12.1,2.8,2.7,4,Light,14,97,8,3700,1013.2166666666668,260,W,90,E
2015-07-26,Leuchars,12.75,7.8,5.6,12,Moderate,25,98,6,2600,1005.1041666666666,130,SE,80,E
2015-07-27,Leuchars,12.1,1.2,0,11,Moderate,25,96,8,2000,1000.2500000000001,60,ENE,80,E
2015-07-28,Leuchars,12.2,1.6,0,4,Light,13,99,8,3400,1003.6374999999999,30,NNE,100,E
2015-07-29,Leuchars,14.2,NA,3.2,6,Light,19,94,7,4200,1009.6750000000001,280,W,360,N
2015-07-30,Leuchars,12.2,0,6.3,6,Light,21,85,6,4600,1016.7625000000002,300,WNW,280,W
2015-07-31,Leuchars,13.65,3.8,0.8,9,Light,29,91,7,4400,1013.2541666666665,240,WSW,210,SSW
2015-08-01,Leuchars,12.7,1.4,11.2,11,Moderate,29,100,3,3400,1009.3625000000001,250,WSW,270,W
2015-08-02,Leuchars,12.2,5,2.9,8,Light,23,99,7,2900,1014.0583333333334,270,W,110,ESE
2015-08-03,Leuchars,17.55,NA,8.3,12,Moderate,34,99,4,2000,1004.391666666667,210,SSW,210,SSW
2015-08-04,Leuchars,15.6,0.2,1.5,16,Moderate,34,90,7,2800,1001.1333333333332,230,SW,240,WSW
2015-08-05,Leuchars,15,2.4,0.2,8,Light,19,99,8,2600,1007.1833333333334,240,WSW,210,SSW
2015-08-06,Leuchars,17.05,0,6.7,9,Light,24,97,5,3300,1008.0666666666666,270,W,260,W
2015-08-07,Leuchars,13.7,0,12,8,Light,18,90,2,3700,1017.7666666666664,280,W,250,WSW
2015-08-08,Leuchars,13.85,0.2,6.2,11,Moderate,26,94,5,4300,1019.2708333333334,230,SW,220,SW
2015-08-09,Leuchars,16.4,NA,0.5,10,Light,28,88,8,4800,1013.4041666666667,240,WSW,220,SW
2015-08-10,Leuchars,14.7,2.6,4.6,9,Light,29,100,5,4000,1009.9749999999999,250,WSW,260,W
2015-08-11,Leuchars,14.2,0,6.2,9,Light,19,95,4,4500,1017.9250000000002,250,WSW,250,WSW
2015-08-12,Leuchars,13.65,0,3,7,Light,19,96,5,4500,1024.4291666666666,260,W,270,W
2015-08-13,Leuchars,12,7,13.2,6,Light,19,100,2,3100,1019.0999999999999,280,W,120,ESE
2015-08-14,Leuchars,13.55,8.2,0,4,Light,12,100,8,1600,1008.1541666666668,280,W,90,E
2015-08-15,Leuchars,14.7,0,6.3,9,Light,22,100,5,3300,1008.5583333333334,260,W,260,W
2015-08-16,Leuchars,11.45,0,8.6,5,Light,16,99,3,3600,1016.6041666666666,290,WNW,130,SE
2015-08-17,Leuchars,11.9,0,11.5,5,Light,12,100,2,3000,1019.3333333333335,280,W,110,ESE
2015-08-18,Leuchars,13.85,10.2,0,5,Light,11,99,8,3300,1013.0958333333333,280,W,280,W
2015-08-19,Leuchars,17.35,1.2,4.8,6,Light,20,100,7,2600,1010.2958333333332,250,WSW,230,SW
2015-08-20,Leuchars,16.8,0.2,6.2,8,Light,24,99,6,4200,1013.4208333333332,160,SSE,210,SSW
2015-08-21,Leuchars,18.7,NA,6.3,12,Moderate,27,97,5,3100,1011.3833333333336,210,SSW,220,SW
2015-08-22,Leuchars,15.45,10.6,2.3,5,Light,15,100,7,2100,1014.1208333333333,110,ESE,110,ESE
2015-08-23,Leuchars,16.05,0.4,9.7,13,Moderate,27,100,4,700,1006.7291666666666,100,E,110,ESE
2015-08-24,Leuchars,16.9,NA,6.1,7,Light,22,100,6,1300,1000.6833333333333,110,ESE,110,ESE
2015-08-25,Leuchars,14.9,0.8,8.5,10,Light,23,100,5,4000,1000.4666666666666,250,WSW,260,W
2015-08-26,Leuchars,14.2,0.8,4.4,8,Light,32,99,6,3200,994.3791666666666,240,WSW,260,W
2015-08-27,Leuchars,13.5,0.4,4.5,13,Moderate,32,95,6,3800,996.9208333333335,260,W,270,W
2015-08-28,Leuchars,14.1,0.4,8.1,11,Moderate,29,96,5,3500,1006.8416666666667,240,WSW,260,W
2015-08-29,Leuchars,16,0.6,10,12,Moderate,30,98,4,3400,1012.4791666666666,230,SW,250,WSW
2015-08-30,Leuchars,14.05,0.2,8.8,9,Light,22,100,2,3200,1017.0958333333334,260,W,250,WSW
2015-08-31,Leuchars,12.25,0.4,1.7,4,Light,11,97,6,4300,1018.1250000000001,270,W,130,SE
2015-09-01,Leuchars,12.15,9,2.1,6,Light,18,100,7,4100,1018.058333333333,310,NW,50,NE
2015-09-02,Leuchars,12.55,0.2,2.4,7,Light,19,90,7,4700,1017.0208333333331,310,NW,330,NNW
2015-09-03,Leuchars,12.85,NA,0.7,8,Light,26,74,7,4600,1015.2916666666666,360,N,350,N
2015-09-04,Leuchars,11.7,0.2,2.1,7,Light,24,92,5,4800,1017.2791666666668,280,W,10,N
2015-09-05,Leuchars,12.15,0,5.3,6,Light,22,71,5,4200,1023.4791666666666,330,NNW,20,NNE
2015-09-06,Leuchars,14.1,0,12.5,8,Light,21,84,2,4200,1026.4416666666668,300,WNW,260,W
2015-09-07,Leuchars,11.9,0,11.7,7,Light,18,94,2,4100,1031.0875,110,ESE,120,ESE
2015-09-08,Leuchars,11.7,0,0,4,Light,11,95,8,2400,1029.6041666666667,130,SE,120,ESE
2015-09-09,Leuchars,12.3,0,0,8,Light,16,94,8,3700,1025.9291666666668,150,SSE,140,SE
2015-09-10,Leuchars,13,0.2,7.1,10,Light,23,100,5,1600,1024.1291666666664,110,ESE,110,ESE
2015-09-11,Leuchars,13.5,0.8,6,13,Moderate,30,99,4,1300,1017.6,120,ESE,130,SE
2015-09-12,Leuchars,13.65,8.6,0.3,14,Moderate,35,99,7,1800,1005.1,120,ESE,160,SSE
2015-09-13,Leuchars,11.6,0.8,3.3,6,Light,17,100,7,3100,1004.0916666666666,200,SSW,220,SW
2015-09-14,Leuchars,10.05,4.6,0.1,4,Light,17,100,6,1900,996.6750000000001,40,NE,20,NNE
2015-09-15,Leuchars,12.05,NA,3,4,Light,11,100,7,3500,992.2708333333334,290,WNW,250,WSW
2015-09-16,Leuchars,11.85,NA,8.3,6,Light,14,99,6,4400,992.7291666666666,260,W,100,E
2015-09-17,Leuchars,13.5,2.2,1.1,5,Light,16,98,8,3600,996.1333333333336,280,W,240,WSW
2015-09-18,Leuchars,13.05,0,1.8,3,Light,10,100,8,4000,1011.9124999999999,280,W,100,E
2015-09-19,Leuchars,11.9,0,10.7,6,Light,19,100,3,3000,1022.5541666666668,260,W,250,WSW
2015-09-20,Leuchars,12.65,6,0.1,5,Light,19,96,7,4300,1019.4249999999997,280,W,240,WSW
2015-09-21,Leuchars,13.6,4.4,1.4,4,Light,16,100,7,2500,1005.1916666666666,220,SW,250,WSW
2015-09-22,Leuchars,11.55,NA,1.4,7,Light,14,100,6,4600,1001.6541666666667,290,WNW,280,W
2015-09-23,Leuchars,10.6,0.2,3,8,Light,21,99,4,3900,1004.2874999999999,250,WSW,230,SW
2015-09-24,Leuchars,10.15,0.2,9,14,Moderate,30,96,3,3400,1003.9125,250,WSW,250,WSW
2015-09-25,Leuchars,11.55,0.2,10.7,12,Moderate,27,94,2,3100,1016.8208333333331,260,W,280,W
2015-09-26,Leuchars,13.35,0.2,0.1,4,Light,11,100,8,2500,1027.9624999999999,260,W,260,W
2015-09-27,Leuchars,11.35,0,9.2,5,Light,15,100,0,1800,1033.7083333333333,270,W,260,W
2015-09-28,Leuchars,11.45,0,5,4,Light,14,100,2,2000,1035.7625,280,W,210,SSW
2015-09-29,Leuchars,11.85,0.2,10.5,5,Light,14,100,0,1600,1036.3333333333337,270,W,250,WSW
2015-09-30,Leuchars,10.4,0.2,10.3,4,Light,11,100,0,900,1036.570833333333,270,W,10,N
2015-10-01,Leuchars,11.25,0.2,10.3,7,Light,15,100,0,2000,1032.4166666666665,270,W,240,WSW
2015-10-02,Leuchars,11.8,0,9.7,8,Light,20,100,2,2000,1024.5708333333332,260,W,260,W
2015-10-03,Leuchars,11.25,0,6.1,4,Light,13,100,6,1800,1015.9333333333335,240,WSW,260,W
2015-10-04,Leuchars,7.75,0,2.7,4,Light,16,100,5,1800,1013.4249999999998,140,SE,110,ESE
2015-10-05,Leuchars,11,13,0.1,12,Moderate,30,100,8,700,1003.5,140,SE,140,SE
2015-10-06,Leuchars,13.55,1.8,0,7,Light,20,100,8,500,996.8499999999998,140,SE,140,SE
2015-10-07,Leuchars,12.15,6.4,0,5,Light,15,100,7,1600,1006.4833333333336,290,WNW,270,W
2015-10-08,Leuchars,9.55,0.2,7.7,6,Light,14,100,0,3800,1017.7708333333336,280,W,280,W
2015-10-09,Leuchars,7.85,0,0.2,3,Light,10,100,6,1900,1021.4500000000002,300,WNW,240,WSW
2015-10-10,Leuchars,10.75,5,0,4,Light,12,100,7,1200,1023.0666666666666,100,E,130,SE
2015-10-11,Leuchars,10.8,2,0,5,Light,16,100,8,1700,1021.2833333333336,140,SE,150,SSE
2015-10-12,Leuchars,10.4,0.2,5.5,6,Light,19,100,5,3200,1022.5625,350,N,10,N
2015-10-13,Leuchars,9.25,0.2,5,3,Light,11,100,4,3100,1028.8916666666667,310,NW,110,ESE
2015-10-14,Leuchars,5.6,0.2,4.8,3,Light,8,100,3,1600,1027.7916666666665,280,W,110,ESE
2015-10-15,Leuchars,6.25,0,3.3,3,Light,8,100,4,1000,1027.4916666666668,290,WNW,260,W
2015-10-16,Leuchars,7.8,0.2,8.7,3,Light,10,100,4,1500,1028.8875,290,WNW,90,E
2015-10-17,Leuchars,6.45,0,1.7,4,Light,8,100,4,1600,1026.9583333333335,280,W,40,NE
2015-10-18,Leuchars,9.1,0,0.4,4,Light,11,100,8,2500,1026.0541666666668,300,WNW,100,E
2015-10-19,Leuchars,10.7,0.2,0.5,5,Light,12,100,7,3200,1025.9874999999997,270,W,260,W
2015-10-20,Leuchars,9.45,1.8,6.2,8,Light,19,100,3,1500,1021.7249999999999,250,WSW,240,WSW
2015-10-21,Leuchars,12.95,0.6,4.5,15,Moderate,32,100,5,4400,1005.9041666666668,250,WSW,250,WSW
2015-10-22,Leuchars,12,0,8.6,22,Strong,46,88,2,2000,1006.2916666666665,250,WSW,280,W
2015-10-23,Leuchars,9.65,0.2,0.7,11,Moderate,24,93,6,3400,1011.7791666666667,230,SW,230,SW
2015-10-24,Leuchars,9.8,NA,4.1,13,Moderate,27,89,5,3900,1005.9666666666668,260,W,250,WSW
2015-10-25,Leuchars,6.75,NA,0.2,9,Light,23,98,5,3400,1017.1125000000002,250,WSW,240,WSW
2015-10-26,Leuchars,8.95,0,2.2,6,Light,19,97,5,2300,1013.3375000000001,120,ESE,190,S
2015-10-27,Leuchars,8.05,1,0,10,Light,20,100,7,300,1011.6750000000001,110,ESE,100,E
2015-10-28,Leuchars,11.65,9,0,11,Moderate,22,100,8,200,1006.4708333333332,110,ESE,120,ESE
2015-10-29,Leuchars,9.45,1.8,1.4,7,Light,22,100,5,1700,1006.0583333333335,140,SE,130,SE
2015-10-30,Leuchars,9.85,2.6,0.2,3,Light,11,100,8,1100,1013.4791666666669,280,W,150,SSE
2015-10-31,Leuchars,11,1.6,2.1,8,Light,31,100,5,2400,1017.7708333333335,260,W,290,WNW
NA,Leuchars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leuchars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leuchars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leuchars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
